10.802	-26.7907	-75.312	-26.081
10.826	-27.0427	-75.961	-10.496
10.85	-33.3022	-76.761	-260.814
10.874	-35.2259	-77.606	-80.153
10.898	-31.7068	-78.367	146.629
10.923	-25.2106	-78.997	259.847
10.947	-25.264	-79.604	-2.227
10.974	-21.6762	-80.189	132.881
10.999	-22.8976	-80.761	-48.855
